,startTime,beatInMeasure,metricStrength,numberOfNotes,duration,durationSecs,locationInPiece,pitchX2,pitchX1,pitchX0,pitchContourX2,pitchContourX1,pitchContourX0,rhythmDrops,rhythmRises,rhythmContourX2,rhythmContourX1,rhythmContourX0,boundaryValue,locationStrongestNote,pieceKey,pieceMode,probChord_I,probChord_II,probChord_III,probChord_IV,probChord_V,probChord_VI,probChord_VII,initialChord,finalChord,hasDissonance,dissonanceLocation,isSoloPiece,pieceId,motifId,pieceDynMean,pieceDynStd,dynamicsX2,dynamicsX1,dynamicsX0
0,9.403310657596371,0.0,3,27,10.5,4.458231292517008,0.031052886948083454,-10.437000547345395,3.214778325123163,7.0125889436234266,0.1252326217843488,-0.855391351943079,0.12588943623426435,True,True,-0.8737821565407781,0.8102900930487145,0.9102353585112207,1.0,0.0,-2,Major,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.037037037037037035,1,0,True,0.23076923076923078,False,2080,0,-5.060146008872834e-07,1.0,1.6330126488552292,-1.174192223339983,-0.44712168214471976
1,13.861541950113379,2.5,0,15,13.0,5.677278911564626,0.051431344007763224,-23.961538461538424,23.911538461538445,0.449999999999999,-2.8506787330316676,-0.24932126696833087,1.1088235294117643,True,True,51.731900452488595,-39.70690045248862,5.360294117647055,0.30535925415496523,0.375,-2,Major,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,1,0,True,0.0,False,2080,1,-5.060146008872834e-07,1.0,-1.5350221614196833,1.6246469993919066,0.048369704572228445
2,19.538820861678005,3.5,0,11,5.5,2.3568253968253963,0.07666181465308103,-12.121212121212142,11.757575757575777,2.636363636363631,-2.797202797202817,-1.9300699300699096,2.0349650349650332,True,True,5.46814297545174,-2.9504662042566427,1.003302253561321,0.809004516980186,0.125,-2,Major,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,2,3,True,0.0,False,2080,2,-5.060146008872834e-07,1.0,0.7455676369886379,-0.7043514834548033,-0.36318488571428686
3,21.8956462585034,1.0,2,6,4.0,1.7182766439909294,0.08733624454148471,-3.5714285714285707,5.142857142857142,-0.42857142857142866,-6.696428571428571,6.982142857142858,-1.035714285714287,True,True,2.9761904983648213,-1.0714286006987082,0.6666666748268264,0.49089658767107686,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,False,-1.0,False,2080,3,-5.060146008872834e-07,1.0,0.8279709799604079,-0.7333232527087,0.1886838275407039
4,21.8956462585034,1.0,2,12,8.0,3.459773242630387,0.08733624454148471,1.450549450549453,4.318681318681318,-0.16483516483516522,-4.230769230769232,4.846153846153848,-0.6153846153846168,True,True,0.8058608118649421,0.2197802099552732,0.8315018359776396,0.49089658767107686,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,True,0.8181818181818182,False,2080,4,-5.060146008872834e-07,1.0,1.2265831020061733,-0.1627004728112705,0.06558744322057936
5,23.61392290249433,1.0,2,6,4.0,1.7414965986394577,0.09509946627850557,-1.785714285714286,4.500000000000002,-0.42857142857142905,-0.4464285714285761,-0.9821428571428518,1.3214285714285698,True,True,2.9761904983648213,-1.0714286006987082,0.6666666748268264,0.5116206008771083,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,True,0.6000000000000001,False,2080,5,-5.060146008872834e-07,1.0,-1.069639752752014,1.8947737959346593,0.09446502423712193
6,25.355419501133788,1.0,2,10,8.0,3.4946031746031743,0.10286268801552645,-3.988636363636363,4.806818181818178,-0.09999999999999973,-9.511363636363644,11.584090909090913,-2.845454545454546,True,True,4.295454554598443,-2.0045454669405123,0.9575757625428122,0.5116207508769841,0.0,-2,Major,0.2,0.0,0.0,0.1,0.1,0.0,0.2,0,0,False,-1.0,False,2080,6,-5.060146008872834e-07,1.0,1.1437985571815956,-0.6116662642760986,0.3492166121282824
7,28.850022675736962,1.0,2,15,16.0,6.907936507936508,0.11838913148956817,17.183257918552037,-24.63325791855204,11.717647058823529,10.341628959276017,-12.491628959276024,2.608823529411765,True,True,10.591591247370054,-7.849091248413139,1.8201470595072278,0.5206609305494555,0.95652174949646,-2,Major,0.2,0.06666666666666667,0.06666666666666667,0.2,0.0,0.13333333333333333,0.13333333333333333,3,5,True,0.7857142857142857,False,2080,7,-5.060146008872834e-07,1.0,4.821993017585628,-5.095745108785167,1.3829375814329823
8,35.75795918367347,1.0,2,8,4.0,1.7647165532879825,0.14944201843765162,5.833333333333326,2.5000000000000036,0.6666666666666662,0.29166666666666813,-2.7083333333333375,2.6250000000000013,True,True,-6.778563889674842,7.1319478374595455,0.04707703708360716,0.8011302742621008,0.0,-2,Major,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,2,True,0.0,False,2080,8,-5.060146008872834e-07,1.0,-3.1983407363295564,3.414374208663193,0.6735401489904941
9,35.75795918367347,1.0,2,22,7.5,3.33206349206349,0.14944201843765162,-0.46689723320157855,-2.829545454545459,5.119565217391308,6.72332015810277,-8.798418972332021,2.2411067193675893,True,True,-0.22420234921141688,0.04896269596214937,1.0991722543028157,0.8011302742621008,0.9655172228813171,-2,Major,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.0,0,0,True,0.0,False,2080,9,-5.060146008872834e-07,1.0,-1.0485879696366336,0.007374287210613322,1.2572951189843307
