,startTime,beatInMeasure,metricStrength,numberOfNotes,duration,durationSecs,locationInPiece,pitchX2,pitchX1,pitchX0,pitchContourX2,pitchContourX1,pitchContourX0,rhythmDrops,rhythmRises,rhythmContourX2,rhythmContourX1,rhythmContourX0,boundaryValue,locationStrongestNote,pieceKey,pieceMode,probChord_I,probChord_II,probChord_III,probChord_IV,probChord_V,probChord_VI,probChord_VII,initialChord,finalChord,hasDissonance,dissonanceLocation,isSoloPiece,pieceId,motifId,pieceDynMean,pieceDynStd,dynamicsX2,dynamicsX1,dynamicsX0
0,0.7770975056689342,1.0,2,11,13.0,4.4930612244897965,0.002652519893899204,5.128205128205146,-10.037296037296047,8.4965034965035,3.4965034965035033,-1.4965034965035042,-0.9300699300699289,True,True,-4.62315464631106,4.350427373583788,0.7762237745565118,1.0,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,True,0.1,False,2382,0,2.5928272862074664e-08,1.0000001192092896,-0.13035579688624885,0.10633491626031086,-0.004574057096771264
1,5.27015873015873,2.0,2,12,16.0,5.688888888888888,0.03713527851458886,-1.3598901098901188,-2.6785714285714177,7.063186813186814,9.247252747252746,-9.478021978021978,1.516483516483519,True,True,3.6364468804427412,-5.726190476299629,3.2902930457513424,0.5343282267250623,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,True,0.18181818181818182,False,2382,1,2.5928272862074664e-08,1.0000001192092896,-0.2970486583361576,0.20008092646131462,0.018133121963814766
2,10.959047619047618,2.0,2,18,17.0,6.30421768707483,0.07957559681697612,-33.92543859649116,21.504385964912224,12.333333333333345,35.28618421052636,-38.51425438596497,7.815789473684223,True,True,1.5129751354586607,-2.8302266023268756,2.2616959093955518,0.48742185102887525,0.12121212482452393,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,True,0.058823529411764705,False,2382,2,2.5928272862074664e-08,1.0000001192092896,0.45391765960636915,-0.04970926151784041,0.020648278688588297
3,17.26326530612245,3.0,1,19,18.5,6.791836734693877,0.1246684350132626,-5.2304290137107285,-9.201149933657666,18.497744360902235,21.78151260504202,-21.844670499778857,3.4601503759398495,True,True,4.7885891113171555,-4.562273326862807,2.1318295771914313,0.2846980602933926,0.0625,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,True,0.05555555555555555,False,2382,3,2.5928272862074664e-08,1.0000001192092896,0.8631568751218808,-0.574095692232132,0.17516197698462277
4,24.055102040816326,1.5,2,9,9.0,2.05496598639456,0.17374005305039789,10.943722943722927,-23.743722943722933,12.551515151515156,8.103896103896107,-7.170562770562776,-0.6181818181818143,True,True,0.3705627763426165,1.156103888734592,1.0351515171202743,0.6525850405100099,0.9285714030265808,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,-1.0,False,2382,4,2.5928272862074664e-08,1.0000001192092896,-0.16491127633429323,0.15387554390606056,0.461574201872854
5,26.110068027210886,2.5,0,3,3.0,0.6501587301587293,0.1976127320954907,0.0,0.0,0.0,8.000000000000012,-12.000000000000012,3.9999999999999973,True,True,4.5,-0.7500000000000023,0.2500000000000002,0.7248437353908612,0.5,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,False,-1.0,False,2382,5,2.5928272862074664e-08,1.0000001192092896,0.0,-0.03801080584526062,0.49616029858589156
6,26.760226757369615,1.5,2,25,24.0,5.479909297052153,0.20557029177718833,-10.263545150501677,-2.5303010033444906,12.91760683760684,13.720401337792639,-15.640401337792632,3.1514529914529894,True,True,0.6822742423883751,0.02080268032175121,1.4407692305348891,0.7248437978908366,0.2954545319080353,-2,Major,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0,4,False,-1.0,False,2382,6,2.5928272862074664e-08,1.0000001192092896,0.5066677763271401,-0.6083613326067322,0.5753099398930438
7,32.24013605442177,1.5,2,16,15.0,3.390113378684809,0.2692307692307692,6.302521008403365,-1.0084033613445398,-0.1666666666666671,8.665966386554631,-10.871848739495809,3.200980392156863,True,True,1.4968487336261116,-0.6439075560598514,1.4522058815129242,0.7248437978908366,0.5,-2,Major,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,4,False,-1.0,False,2382,7,2.5928272862074664e-08,1.0000001192092896,-0.8133879822146683,0.3451005027629444,0.4574639281257984
8,35.63024943310658,0.5,2,20,21.0,4.690430839002268,0.3090185676392573,-24.94264069264068,13.614069264069244,12.475974025974027,-10.384199134199136,9.39848484848485,-2.0967532467532486,True,True,0.20734127219040693,0.2748015860168175,1.4625000000870851,0.7248437603908485,0.18421052396297455,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True,0.0,False,2382,8,2.5928272862074664e-08,1.0000001192092896,-1.0836858907910145,1.1109846717709315,0.1491640593546134
9,40.320680272108845,1.5,2,24,24.0,5.317369614512472,0.3647214854111406,-11.415559440559456,23.34555944055947,2.4234615384615332,-1.375174825174837,-0.04482517482516306,0.990769230769229,True,True,0.07237762237762915,0.5276223776223703,1.4615384615384632,0.7248437603908485,0.2954545319080353,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,True,0.2608695652173913,False,2382,9,2.5928272862074664e-08,1.0000001192092896,-0.14959643563038938,0.5104801189887573,0.02446462835808456
