,startTime,beatInMeasure,metricStrength,numberOfNotes,duration,durationSecs,locationInPiece,pitchX2,pitchX1,pitchX0,pitchContourX2,pitchContourX1,pitchContourX0,rhythmDrops,rhythmRises,rhythmContourX2,rhythmContourX1,rhythmContourX0,boundaryValue,locationStrongestNote,pieceKey,pieceMode,probChord_I,probChord_II,probChord_III,probChord_IV,probChord_V,probChord_VI,probChord_VII,initialChord,finalChord,hasDissonance,dissonanceLocation,isSoloPiece,pieceId,motifId,pieceDynMean,pieceDynStd,dynamicsX2,dynamicsX1,dynamicsX0
0,0.23142857142857143,0.0,3,11,8.0,3.0069841269841273,0.0,2.3310023310024013,-10.149184149184217,12.804195804195821,5.477855477855488,-7.7505827505827565,1.5034965034965047,True,True,5.536130536130558,-4.490675990676011,1.6713286713286764,1.0,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,True,0.30000000000000004,False,2382,0,2.5928272862074664e-08,1.0000001192092896,-0.5232906080592775,0.4465943761445937,-0.0835626773207504
1,3.2384126984126986,0.0,3,11,8.0,2.728344671201814,0.021220159151193633,18.881118881119008,-27.244755244755368,14.74125874125877,31.8181818181819,-32.8181818181819,5.727272727272747,True,True,4.224941724941746,-2.83857808857811,1.2360139860139905,0.5303512114530078,0.0,-2,Major,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0,4,True,0.30000000000000004,False,2382,1,2.5928272862074664e-08,1.0000001192092896,-0.23944552946237035,0.02316443189712501,0.06617293738028303
2,5.966757369614513,0.0,3,11,8.0,2.9257142857142853,0.042440318302387266,2.3310023310024013,-10.149184149184217,12.804195804195821,5.477855477855488,-7.7505827505827565,1.5034965034965047,True,True,4.224941724941746,-2.83857808857811,1.2360139860139905,0.7248436887902074,0.0,-2,Major,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0,4,True,0.30000000000000004,False,2382,2,2.5928272862074664e-08,1.0000001192092896,-0.6030505135000402,0.5224449349014638,-0.028976161186429823
3,8.892471655328798,0.0,3,11,8.0,2.728344671201814,0.0636604774535809,18.881118881119008,-27.244755244755368,14.74125874125877,31.8181818181819,-32.8181818181819,5.727272727272747,True,True,4.224941724941746,-2.83857808857811,1.2360139860139905,0.5303512114530078,0.0,-2,Major,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0,4,True,0.30000000000000004,False,2382,3,2.5928272862074664e-08,1.0000001192092896,-0.29287978289993133,0.1444024114658335,0.012226011665476579
4,11.620816326530612,0.0,3,2,1.5,0.6153287981859421,0.08488063660477453,0.0,11.999999999999998,0.0,0.0,13.999999999999996,-1.9999999999999984,True,True,0.0,1.7499999999999996,0.2499999999999998,0.576884528481587,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,True,0.0,False,2382,4,2.5928272862074664e-08,1.0000001192092896,-0.25056991260498773,0.4359934190288186,-0.09469137620180851
5,11.620816326530612,0.0,3,5,3.5,1.3931972789115648,0.08488063660477453,-13.714285714285692,18.514285714285695,3.0857142857142823,22.857142857142925,-21.257142857142927,4.057142857142871,True,True,0.5714285714285762,0.4285714285714239,0.7214285714285718,0.576884528481587,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,False,2382,5,2.5928272862074664e-08,1.0000001192092896,-0.056393220893700184,0.17010276685892187,-0.024104618314992308
6,11.620816326530612,0.0,3,8,5.5,2.124625850340136,0.08488063660477453,-10.499999999999982,13.499999999999968,4.500000000000006,20.416666666666703,-20.250000000000043,4.083333333333338,True,True,0.21874999999999897,0.46874999999999956,0.8437500000000001,0.576884528481587,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,True,0.0,False,2382,6,2.5928272862074664e-08,1.0000001192092896,0.010088040838987105,0.0881978966099765,-0.0010672484510852484
7,12.236145124716554,1.5,2,3,2.0,0.7778684807256226,0.08885941644562334,48.00000000000002,-48.000000000000036,11.999999999999993,72.00000000000006,-60.00000000000006,-4.10232039761827e-15,True,True,0.9999999999999996,0.4999999999999994,0.5000000000000002,0.31939629273583153,0.0,-2,Major,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,2,0,True,0.0,False,2382,7,2.5928272862074664e-08,1.0000001192092896,0.05859853076149845,0.06381111989529537,-0.002124830315421734
8,12.236145124716554,1.5,2,6,4.0,1.509297052154194,0.08885941644562334,10.714285714285683,-10.714285714285683,9.428571428571423,16.071428571428573,-9.214285714285715,-1.285714285714285,True,True,0.22321428571428717,0.6339285714285701,0.7678571428571429,0.31939629273583153,0.8333333134651184,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,True,0.0,False,2382,8,2.5928272862074664e-08,1.0000001192092896,0.11893657642896473,-0.024655699320702395,0.02472470465793539
9,12.236145124716554,1.5,2,13,8.0,3.030204081632652,0.08885941644562334,3.884115884115906,-4.8071928071928385,8.747252747252757,11.076923076923093,-6.461538461538476,-0.46153846153846007,True,True,0.6833166833166829,-0.3206793206793212,1.0384615384615394,0.31939629273583153,0.3571428656578064,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,True,0.0,False,2382,9,2.5928272862074664e-08,1.0000001192092896,0.1022295688127146,0.031094966413269084,0.030074336019326745
