,startTime,beatInMeasure,metricStrength,numberOfNotes,duration,durationSecs,locationInPiece,pitchX2,pitchX1,pitchX0,pitchContourX2,pitchContourX1,pitchContourX0,rhythmDrops,rhythmRises,rhythmContourX2,rhythmContourX1,rhythmContourX0,boundaryValue,locationStrongestNote,pieceKey,pieceMode,probChord_I,probChord_II,probChord_III,probChord_IV,probChord_V,probChord_VI,probChord_VII,initialChord,finalChord,hasDissonance,dissonanceLocation,isSoloPiece,pieceId,motifId,pieceDynMean,pieceDynStd,dynamicsX2,dynamicsX1,dynamicsX0
0,0.23142857142857143,0.0,3,16,5.5,2.147845804988662,0.0,4.293592436974781,-8.021533613445369,5.094362745098035,4.175420168067222,-3.2048319327731027,0.039215686274508776,True,True,0.09847689075630216,0.287552521008404,0.9785539215686271,1.0,0.0,-2,Major,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0,3,True,0.2,False,2382,0,2.5928272862074664e-08,1.0000001192092896,-0.39747539348988487,0.40390016251564653,-0.07589875523223204
1,0.23142857142857143,0.0,3,19,8.0,3.0069841269841273,0.0,8.120300751879698,-11.151879699248113,7.267669172932326,5.731977001326845,-4.216187527642632,0.1443609022556385,True,True,7.344095532950022,-5.307253427686862,1.6112781954887219,1.0,0.0,-2,Major,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0,2,True,0.16666666666666666,False,2382,1,2.5928272862074664e-08,1.0000001192092896,-0.5150533259961669,0.44604041295698016,-0.07204460488851726
2,2.3792743764172335,1.5,2,3,2.5,0.8591383219954651,0.01437908496732026,24.000000000000014,-22.00000000000002,4.999999999999997,34.000000000000014,-27.00000000000002,2.051160198809135e-15,True,True,13.0,-5.500000000000005,0.5000000000000001,0.3349497845538604,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,False,-1.0,False,2382,2,2.5928272862074664e-08,1.0000001192092896,-0.10557992756366728,-0.00970976650714877,-0.051097431033849686
3,2.3792743764172335,1.5,2,13,6.0,2.0781859410430843,0.01437908496732026,-4.9630369630369575,5.556443556443547,4.098901098901105,3.5964035964036,-2.805194805194811,0.3076923076923093,True,True,1.4565434565434534,-2.462037962037962,2.282967032967034,0.3349497845538604,0.4545454680919647,-2,Major,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1,0,True,0.5,False,2382,3,2.5928272862074664e-08,1.0000001192092896,-0.36011964913424394,0.5567474040917921,-0.1316229293621811
4,3.2384126984126986,0.0,3,10,3.5,1.2190476190476192,0.02091503267973856,7.056818181818192,-8.747727272727278,4.390909090909094,7.056818181818189,-5.4204545454545485,0.22727272727272854,True,True,-0.9204545454545434,1.8613636363636328,0.4681818181818191,0.8160135844248232,0.0,-2,Major,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0,0,True,0.3333333333333333,False,2382,4,2.5928272862074664e-08,1.0000001192092896,-0.3992602490100333,0.43179018850099615,-0.005678606778383244
5,3.2384126984126986,0.0,3,18,8.0,2.728344671201814,0.02091503267973856,-0.11184210526316116,-4.8881578947368345,6.649122807017542,-3.0010964912280764,2.45723684210527,-0.5877192982456156,True,True,2.106359649122807,-0.7686403508771925,0.9254385964912282,0.8160135844248232,0.0,-2,Major,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0,0,True,0.1764705882352941,False,2382,5,2.5928272862074664e-08,1.0000001192092896,-0.409455398241081,0.20916831759301982,0.04572272356599566
6,4.457460317460318,3.5,0,8,4.5,1.5092970521541949,0.030065359477124184,-7.000000000000007,5.833333333333336,2.0833333333333335,-16.04166666666665,16.791666666666654,-3.5416666666666634,True,True,4.083333333333336,-2.0000000000000053,1.0416666666666674,0.1549498648871551,0.20000000298023224,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,False,2382,6,2.5928272862074664e-08,1.0000001192092896,-0.05842538516629829,-0.07071990075549386,-0.0002567115133966837
7,5.966757369614513,0.0,3,16,5.5,2.0665759637188206,0.04183006535947712,4.293592436974781,-8.021533613445369,5.094362745098035,13.826155462184875,-15.171743697478988,3.1360294117647047,True,True,-0.935530462184876,1.569721638655464,0.6467524509803918,0.6023982268833987,0.0,-2,Major,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0,3,True,0.2,False,2382,7,2.5928272862074664e-08,1.0000001192092896,-0.5372112320670696,0.5189147884385632,-0.018877612198131184
8,5.966757369614513,0.0,3,19,8.0,2.9257142857142853,0.04183006535947712,8.120300751879698,-11.151879699248113,7.267669172932326,14.258292790800521,-14.731977001326838,2.8496240601503744,True,True,6.4305616983635545,-4.180561698363554,1.3214285714285707,0.6023982268833987,0.0,-2,Major,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0,2,True,0.16666666666666666,False,2382,8,2.5928272862074664e-08,1.0000001192092896,-0.5975937406360344,0.503380644356238,-0.007569509675123611
9,8.033333333333333,1.5,2,3,2.5,0.8591383219954647,0.05620915032679739,24.000000000000014,-22.00000000000002,4.999999999999997,34.000000000000014,-27.00000000000002,2.051160198809135e-15,True,True,13.0,-5.500000000000005,0.5000000000000001,0.3349497845538604,0.0,-2,Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,False,-1.0,False,2382,9,2.5928272862074664e-08,1.0000001192092896,-0.05892567336559301,0.0338027179241181,-0.050203904509544345
